time_s,model,s_m,v_mps,a_mps2,gap_m
8.200000000000001,C-FVD,93.65898433972032,10.309303838633888,0.13554741301086023,25.857257757269764
8.3,C-FVD,94.69059246064877,10.322858579934973,0.19118329476914842,25.871897689446584
8.4,C-FVD,95.72383423511612,10.341976909411889,0.1445187239701676,25.88374967511278
8.5,C-FVD,96.75875451967715,10.356428781808905,0.1960278433988069,25.897365439545595
8.6,C-FVD,97.79537753707504,10.376031566148786,0.2103900760264706,25.911402562538726
8.700000000000001,C-FVD,98.83403264407005,10.397070573751433,0.3113317837096915,25.930339705335186
8.8,C-FVD,99.87529636036373,10.428203752122402,0.2051142414144998,25.943809498296034
8.9,C-FVD,100.91914230678304,10.448715176263851,0.059538748412925196,25.94822712555444
9.0,C-FVD,101.9643115181515,10.454669051105144,0.009837469008463003,25.948019055840405
9.1,C-FVD,103.00982761060706,10.45565279800599,0.06506210565410206,25.949168602254787
9.200000000000001,C-FVD,104.05571820093593,10.462159008571401,0.0388593166047288,25.94808677572354
9.3,C-FVD,105.10212839837608,10.466044940231875,0.12574589650464943,25.950385510140492
9.4,C-FVD,106.1493616218818,10.478619529882339,0.049344990371557575,25.94822325254897
9.5,C-FVD,107.19747029982189,10.483554028919494,0.24074551218331577,25.95490430299195
9.600000000000001,C-FVD,108.24702943027475,10.507628580137826,-0.03976050636246657,25.94716930971518
9.700000000000001,C-FVD,109.29759348575672,10.50365252950158,0.04236108681436128,25.941124778489637
9.8,C-FVD,110.34817054414096,10.507888638183015,-0.01411090134990206,25.93153090322967
9.9,C-FVD,111.3988888534525,10.506477548048025,-0.012092932159956382,25.920700651352277
10.0,C-FVD,112.4494761435965,10.50526825483203,-0.05225858907236983,25.90675895253527
10.100000000000001,C-FVD,113.49974167613433,10.500042395924794,-0.10281222656050468,25.88888884051582
10.200000000000001,C-FVD,114.54923185459401,10.489761173268743,-0.14596967220541496,25.871121970797105
10.3,C-FVD,115.59747812355985,10.475164206048202,-0.20191154488827684,25.852651920768352
10.4,C-FVD,116.64398498644023,10.454973051559374,-0.400358346888028,25.825342019304102
10.5,C-FVD,117.68748049986172,10.414937216870571,-0.27394979850874396,25.804982397116277
10.600000000000001,C-FVD,118.72760447255624,10.387542237019696,-0.3938732727687984,25.780299592601608
10.700000000000001,C-FVD,119.76438932989437,10.348154909742817,-0.25813648556306373,25.763171517968132
10.8,C-FVD,120.79791413844083,10.32234126118651,-0.28904800887288873,25.74629222832874
10.9,C-FVD,121.82870302451512,10.29343646029922,-0.3571495562317717,25.726578625986335
11.0,C-FVD,122.8562609227639,10.257721504676043,-0.4663317518809439,25.701284679348205
11.100000000000001,C-FVD,123.8797014144721,10.211088329487948,-0.4423785098669981,25.676861404008832
11.200000000000001,C-FVD,124.89859835487155,10.166850478501248,-0.47893154603498356,25.650755682162554
11.3,C-FVD,125.9128887449915,10.11895732389775,-0.49564053259711915,25.623538423864204
11.4,C-FVD,126.9223062747183,10.069393270638038,-0.43518122511419527,25.59932861480243
11.5,C-FVD,127.92706969565653,10.025875148126618,-0.510371779096189,25.57141235671334
11.600000000000001,C-FVD,128.92710535157372,9.974837970217,-0.4911139085724922,25.54385097378494
11.700000000000001,C-FVD,129.92213357905254,9.92572657935975,-0.48255487005183406,25.516572863625555
11.8,C-FVD,130.91229346263825,9.877471092354567,-0.41794354748118645,25.492507836370265
11.9,C-FVD,131.89795085413627,9.835676737606448,-0.3950243936524163,25.469876127756777
12.0,C-FVD,132.87954340592864,9.796174298241207,-0.41647565009247334,25.44611061112755
12.100000000000001,C-FVD,133.8570784575023,9.754526733231959,-0.47942857167201647,25.41863709031091
12.200000000000001,C-FVD,134.83013398796712,9.706583876064757,-0.44441701960710084,25.392225611115578
12.3,C-FVD,135.79857029047557,9.662142174104046,-0.48742205468257255,25.363284339056747
12.4,C-FVD,136.76234739761256,9.61339996863579,-0.3647029668488794,25.340098481877902
12.5,C-FVD,137.7218638796419,9.576929671950902,-0.49121595899683673,25.310561249304868
12.600000000000001,C-FVD,138.677100767042,9.527808076051219,-0.4836629169716233,25.280120928626786
12.700000000000001,C-FVD,139.62746326006226,9.479441784354057,-0.34750768298833257,25.256325662907813
12.8,C-FVD,140.5736699000827,9.444691016055224,-0.4601040291431188,25.226962207826176
12.9,C-FVD,141.51583848154252,9.398680613140911,-0.3186989242149398,25.203926628045792
13.0,C-FVD,142.45411304823554,9.366810720719418,-0.4487423320050216,25.174440122541796
13.100000000000001,C-FVD,143.38855040864746,9.321936487518915,-0.3225507649625493,25.15034537499912
13.200000000000001,C-FVD,144.31913130357455,9.28968141102266,-0.3414541915513688,25.125572253326993
13.3,C-FVD,145.24639217371907,9.255535991867523,-0.4213328101534504,25.096036638454592
13.4,C-FVD,146.16983910885506,9.213402710852177,-0.24588027180536337,25.07475928954949
13.5,C-FVD,147.08994997858125,9.188814683671641,-0.4276381053721955,25.044518226323504
13.600000000000001,C-FVD,148.00669325642156,9.14605087313442,-0.40335592876649284,25.01388579454013
13.700000000000001,C-FVD,148.91928156409116,9.10571528025777,-0.4082170176218711,24.982424444955598
13.8,C-FVD,149.82781200702883,9.064893578495584,-0.22579331768232144,24.959947416581343
13.9,C-FVD,150.73317239828995,9.04231424672735,-0.2531783592530451,24.936777354019625
14.0,C-FVD,151.63613793116642,9.016996410802046,-0.0854302163945998,24.922109207520037
14.100000000000001,C-FVD,152.53741042116465,9.008453389162586,-0.22655124648693029,24.900944790276327
14.200000000000001,C-FVD,153.43712300384848,8.985798264513893,-0.20031349217956135,24.880129213276376
14.3,C-FVD,154.334701262839,8.965766915295937,-0.13111022756097065,24.862829753356777
14.4,C-FVD,155.23062240323077,8.95265589253984,-0.07992100100956373,24.84847102256566
14.5,C-FVD,156.12548838747972,8.944663792438883,-0.14319858946196085,24.830973530632008
14.600000000000001,C-FVD,157.0192387737763,8.930343933492686,-0.23755956023612773,24.807864215986484
14.700000000000001,C-FVD,157.91108536932438,8.906587977469073,-0.1536600368316348,24.788152331689105
14.8,C-FVD,158.80097586688714,8.891221973785909,-0.03223419557630944,24.774970614859257
14.9,C-FVD,159.68993689328784,8.887998554228277,0.10558432843403485,24.769703334790506
15.0,C-FVD,160.57926467035284,8.89855698707168,-0.002305743027332746,24.759720706301323
15.100000000000001,C-FVD,161.4691088403449,8.898326412768947,0.04745776827533299,24.751753850497153
15.200000000000001,C-FVD,162.35917877046316,8.90307218959648,-0.0098445085622762,24.74100051262559
15.3,C-FVD,163.24943676688,8.902087738740253,0.10451626670958233,24.735811115213608
15.4,C-FVD,164.14016812208757,8.912539365411211,0.10980265141860486,24.73154827111088
15.5,C-FVD,165.03197107188578,8.923519630553072,0.22054250364449632,24.73320734734216
15.600000000000001,C-FVD,165.92542574745931,8.945573880917522,-0.08049443129471556,24.719733371384706
15.700000000000001,C-FVD,166.8195806633946,8.93752443778805,-0.0196515687481289,24.7073279882257
15.8,C-FVD,167.71323484932964,8.935559280913237,0.09660075029909872,24.70093437747775
15.9,C-FVD,168.60727378117247,8.945219355943147,-0.0231577921727025,24.688653505170464
16.0,C-FVD,169.50167992780592,8.942903576725877,0.09813986192754859,24.681714972136263
16.1,C-FVD,170.39646098478815,8.952717562918632,0.08704862111098541,24.674659914077694
16.2,C-FVD,171.29216798418557,8.961422425029731,0.23963917640202206,24.67543471138785
16.3,C-FVD,172.18950842257055,8.985386342669933,0.09433865609827183,24.669486894337098
16.400000000000002,C-FVD,173.08851875011806,8.99482020827976,0.03239718469854022,24.65928683590556
16.5,C-FVD,173.9881627568695,8.998059926749614,0.245171156021379,24.659611865317316
16.6,C-FVD,174.8891946053246,9.02257704235175,0.14004328369509123,24.655607612125266
16.7,C-FVD,175.79215252597825,9.03658137072126,0.17613211040746718,24.655159325257358
16.8,C-FVD,176.6966913236024,9.054194581762006,-0.055764258776920095,24.64631359201522
16.900000000000002,C-FVD,177.60183196048473,9.048618155884315,0.06864985440531357,24.645552173538533
17.0,C-FVD,178.50703702534517,9.055483141324846,0.0573856542176043,24.64752922920988
17.1,C-FVD,179.41287226774875,9.061221706746606,-0.08574416052237543,24.64426743166223
