model,seed,generation,best_rmse_m,median_rmse_m,mean_rmse_m
C-FVD,45,77,0.1357892687014242,0.13579105380120565,0.19789411975391033
C-FVD,45,78,0.13578904486838106,0.1357892687014242,0.20680212203142262
C-FVD,45,79,0.13578904486838106,0.1357892687014242,0.1644671943321426
C-FVD,45,80,0.13578904486838106,0.1357892687014242,0.1952717004316913
C-FVD,46,0,0.3342390170729327,5.423186212101095,5.347895812360061
C-FVD,46,1,0.30179227403272146,3.51161046045232,4.167643257765813
C-FVD,46,2,0.30179227403272146,2.5484695071161805,3.1408487154300615
C-FVD,46,3,0.30179227403272146,1.877580500393317,2.210452186952933
C-FVD,46,4,0.21257550729865612,2.0592508353037315,2.664599845025319
C-FVD,46,5,0.21257550729865612,0.9916606974350871,1.6600889212933645
C-FVD,46,6,0.20604104255262584,0.7348841061750963,1.6458755316997655
C-FVD,46,7,0.20604104255262584,0.4917794728568461,1.177219713112589
C-FVD,46,8,0.20604104255262584,0.21673908392555088,0.747849215972384
C-FVD,46,9,0.20604104255262584,0.212389674906399,0.31374720260046707
C-FVD,46,10,0.20604104255262584,0.20604104255262584,0.2869180695320219
C-FVD,46,11,0.20604104255262584,0.20604104255262584,0.2874892002566286
C-FVD,46,12,0.20573465386906903,0.20604104255262584,0.24766451751915014
C-FVD,46,13,0.18117623205511704,0.20604104255262584,0.2277051771347961
C-FVD,46,14,0.18117623205511704,0.20604104255262584,0.3144284433166774
C-FVD,46,15,0.18117623205511704,0.20604104255262584,0.4054053012011809
C-FVD,46,16,0.17854348151962696,0.20604104255262584,0.4296094960674662
C-FVD,46,17,0.17854348151962696,0.20604104255262584,0.3162815080964749
C-FVD,46,18,0.17854348151962696,0.20573465386906903,0.3146825258745011
C-FVD,46,19,0.14323768322342986,0.20573465386906903,0.39535490512320687
C-FVD,46,20,0.1407426939700238,0.17854348151962696,0.2916569320879812
C-FVD,46,21,0.1407426939700238,0.17854348151962696,0.2556130127512152
C-FVD,46,22,0.1407426939700238,0.17323059462120663,0.295527433951268
C-FVD,46,23,0.1351305928495279,0.14294376744371579,0.17289997401560592
C-FVD,46,24,0.1351305928495279,0.1407426939700238,0.20147465531927342
C-FVD,46,25,0.1351305928495279,0.1407426939700238,0.2824814937894976
C-FVD,46,26,0.13469127229621528,0.14066658144272037,0.24208222020014547
C-FVD,46,27,0.13232812284102632,0.13809587419069227,0.2057184984614115
C-FVD,46,28,0.13232812284102632,0.1351305928495279,0.2825515760882531
C-FVD,46,29,0.12942940829010888,0.1351305928495279,0.18215256117856807
C-FVD,46,30,0.12703795931442366,0.1324232526204253,0.1599366412553097
C-FVD,46,31,0.12703795931442366,0.13232812284102632,0.2019524092908758
C-FVD,46,32,0.126884034517729,0.13150077339105098,0.2758666964578337
C-FVD,46,33,0.12654854538318902,0.1300803539039107,0.22570272003933206
C-FVD,46,34,0.12654854538318902,0.12942940829010888,0.22085013341523677
C-FVD,46,35,0.12577562928909672,0.12942940829010888,0.17399864507644844
C-FVD,46,36,0.12577562928909672,0.12809532994674078,0.2222917422836254
C-FVD,46,37,0.12577562928909672,0.12703795931442366,0.2488820836568883
C-FVD,46,38,0.12312155816789393,0.12654854538318902,0.24434030348171326
C-FVD,46,39,0.12312155816789393,0.1260853030870387,0.1963944273623477
C-FVD,46,40,0.12303997202393505,0.12577562928909672,0.26282825599595777
C-FVD,46,41,0.12290596138691913,0.12577562928909672,0.1999517436055078
C-FVD,46,42,0.12290596138691913,0.12312155816789393,0.3050152701020007
C-FVD,46,43,0.12196038379135281,0.12312155816789393,0.19285725824225008
C-FVD,46,44,0.11707116172372775,0.12312155816789393,0.22237947709786315
C-FVD,46,45,0.11707116172372775,0.12304102206560814,0.3548905780471728
C-FVD,46,46,0.11707116172372775,0.12248585030792539,0.19388557228798511
C-FVD,46,47,0.11707116172372775,0.12179522910316395,0.22321837533558864
C-FVD,46,48,0.1156500162286191,0.12177659807484364,0.22357142850146253
C-FVD,46,49,0.1156500162286191,0.12169030287644939,0.1805130216321113
C-FVD,46,50,0.1156500162286191,0.12169030287644939,0.17569849742632937
C-FVD,46,51,0.1156500162286191,0.12169030287644939,0.2722979891134669
C-FVD,46,52,0.11562340996501405,0.11707116172372775,0.21812033140397002
C-FVD,46,53,0.11214365214020881,0.11598010154952093,0.19955084942369603
C-FVD,46,54,0.11214365214020881,0.1156500162286191,0.21911588585493644
C-FVD,46,55,0.11120897922069686,0.1156500162286191,0.3013267929648961
C-FVD,46,56,0.11120897922069686,0.1156500162286191,0.1717151720112409
C-FVD,46,57,0.11103875604693657,0.11269656081678958,0.19990681639497343
C-FVD,46,58,0.11005617609577374,0.11214283319184541,0.20614319264579758
C-FVD,46,59,0.10957140962220462,0.11120897922069686,0.15029189261216794
C-FVD,46,60,0.10913931411564844,0.11120897922069686,0.13808106937412454
C-FVD,46,61,0.10729707870226904,0.11103875604693657,0.32505332709941376
C-FVD,46,62,0.10729707870226904,0.10981379285898918,0.20357745981194728
C-FVD,46,63,0.10729707870226904,0.10913931411564844,0.25870117540988063
C-FVD,46,64,0.10618150029857179,0.10913931411564844,0.27337003050768227
C-FVD,46,65,0.1054006097592313,0.10729707870226904,0.17065726816700671
C-FVD,46,66,0.1054006097592313,0.10729707870226904,0.22966888907803043
C-FVD,46,67,0.1054006097592313,0.10728712455726527,0.12248346517559408
C-FVD,46,68,0.1054006097592313,0.10612859532196536,0.17226795921241111
C-FVD,46,69,0.1054006097592313,0.10568153666766265,0.14731441347827953
C-FVD,46,70,0.1054006097592313,0.1054006097592313,0.2095330008912183
C-FVD,46,71,0.10476573287650053,0.1054006097592313,0.18982104526402246
C-FVD,46,72,0.10476573287650053,0.1054006097592313,0.18873098692026624
C-FVD,46,73,0.10476573287650053,0.1054006097592313,0.19365713184525796
C-FVD,46,74,0.10476573287650053,0.1054006097592313,0.22646367607329665
C-FVD,46,75,0.10425304427254947,0.1054006097592313,0.1469448131322399
C-FVD,46,76,0.10425304427254947,0.10476573287650053,0.19509311301363422
C-FVD,46,77,0.10363062992839868,0.10476573287650053,0.21412559727523583
C-FVD,46,78,0.10363062992839868,0.10432354078758053,0.205134604611252
C-FVD,46,79,0.10363062992839868,0.10425304427254947,0.14981687727462242
C-FVD,46,80,0.10344482094308442,0.10425304427254947,0.21457228463781747
GAPB,42,0,1.0479170998869465,8.056603745520363,7.551396761351152
GAPB,42,1,0.46211952712595455,5.795704018992234,5.518013685642524
GAPB,42,2,0.46211952712595455,3.283135719478948,3.7135531339942327
GAPB,42,3,0.46211952712595455,1.7425794241885422,2.1660561016998066
GAPB,42,4,0.28890343124898177,1.3454940096953534,1.7228696855954004
GAPB,42,5,0.28890343124898177,1.2538006732242564,1.6118618156806537
GAPB,42,6,0.27416180507958343,0.8886210775870387,1.2233997067958624
GAPB,42,7,0.2630908487031893,0.650466006423578,0.9982461759673723
GAPB,42,8,0.2445493573849306,0.5033528651497291,0.6819622072101166
GAPB,42,9,0.2445493573849306,0.33535096877763376,0.4624861423957763
GAPB,42,10,0.2445493573849306,0.2966640651337895,0.3453674807587144
GAPB,42,11,0.2445493573849306,0.27366039081871074,0.3572936013349233
GAPB,42,12,0.24357102546849665,0.25939548563654774,0.278940032808167
GAPB,42,13,0.24357102546849665,0.2567455877724048,0.27360948900828924
GAPB,42,14,0.24357102546849665,0.249718886588421,0.25766761140502803
GAPB,42,15,0.2434808946410157,0.24521672137291683,0.2657733707176931
GAPB,42,16,0.2370686495878901,0.2445493573849306,0.2530304119224669
GAPB,42,17,0.2370686495878901,0.24360932167939722,0.25243364015753816
GAPB,42,18,0.2368456991753951,0.24356671995014123,0.2524212542101133
GAPB,42,19,0.23671778988914552,0.24355361885387203,0.28638973572662124
GAPB,42,20,0.22986475716747573,0.24269844677714797,0.24923283439053315
GAPB,42,21,0.2286861009104153,0.2371454844515032,0.24927474965337848
GAPB,42,22,0.22712103691013324,0.23674295674431478,0.25568310817335205
GAPB,42,23,0.2266309572372773,0.2366383235550199,0.24997811223598454
GAPB,42,24,0.21762437838382354,0.2348278293969382,0.24563800780091496
GAPB,42,25,0.21761222181080814,0.23310896287150645,0.24081779065833167
GAPB,42,26,0.21673743355551717,0.22980716319384714,0.25341070164447604
GAPB,42,27,0.21673690772544335,0.22712103691013324,0.253968427159578
GAPB,42,28,0.2099454223697067,0.21879684652301531,0.27810640427797156
GAPB,42,29,0.2099454223697067,0.21758178286132307,0.25664808133501643
GAPB,42,30,0.19099331272232398,0.21673760118725516,0.23117762441766573
GAPB,42,31,0.19099331272232398,0.21669394234840977,0.23537518324089501
GAPB,42,32,0.19043372399287734,0.21600664740092915,0.2225849765611548
GAPB,42,33,0.19043372399287734,0.21431141069400986,0.25480488171576043
GAPB,42,34,0.19024377682498467,0.2101733023441015,0.2341089734019249
GAPB,42,35,0.1891102923501077,0.20774142299022083,0.24907607617749047
GAPB,42,36,0.1891102923501077,0.2055485128964536,0.24723606559286906
GAPB,42,37,0.18890271673824927,0.19701438834004006,0.2831153693919654
GAPB,42,38,0.18890271673824927,0.19102589988178964,0.21546622934288423
GAPB,42,39,0.18884587796243898,0.19045291953742083,0.26411461630419397
GAPB,42,40,0.18882322363638335,0.19018676662327866,0.2595654366634218
GAPB,42,41,0.18882322363638335,0.18914589894892614,0.22576661626897335
GAPB,42,42,0.18750697527763066,0.18894173917371623,0.2316221825771709
GAPB,42,43,0.18750697527763066,0.18889162359843764,0.23911847827863641
GAPB,42,44,0.18750697527763066,0.18884128722143204,0.24139868649885624
GAPB,42,45,0.1873497636185342,0.18878023630649404,0.21618707323443445
GAPB,42,46,0.18699805017417576,0.18801956955947774,0.24815422277810104
GAPB,42,47,0.18699016876449956,0.1877080020251726,0.28184153251622657
GAPB,42,48,0.1867354046714483,0.18750697527763066,0.24515936212150768
GAPB,42,49,0.18622529613672958,0.18723348995045597,0.21755021930634316
GAPB,42,50,0.1839882425232813,0.18699982941892293,0.23641123046330761
GAPB,42,51,0.1839882425232813,0.18698000962677316,0.20204851114152447
GAPB,42,52,0.1839882425232813,0.1867354046714483,0.23266134245603903
GAPB,42,53,0.183958589970737,0.1864370897822282,0.2262455966575241
GAPB,42,54,0.183214474193682,0.1855173186432449,0.22581703074220208
GAPB,42,55,0.18302568793978494,0.1839882425232813,0.2025434838801826
GAPB,42,56,0.1822241917249576,0.1839882425232813,0.2692228284413918
GAPB,42,57,0.18209813529134422,0.18328704797527753,0.19608702224615338
GAPB,42,58,0.18209813529134422,0.183214474193682,0.2312818703659777
GAPB,42,59,0.18143161816072492,0.18302568793978494,0.22391761616464165
GAPB,42,60,0.18063071393047642,0.182410462435499,0.22453323078435938
GAPB,42,61,0.1801984492550418,0.18209813529134422,0.24653910487806255
GAPB,42,62,0.1801984492550418,0.18209813529134422,0.2782619103317149
GAPB,42,63,0.17960046012343334,0.18209813529134422,0.254090002123343
GAPB,42,64,0.1791610371788737,0.18083412867733228,0.24295927640377507
GAPB,42,65,0.17838849909018356,0.18063071393047642,0.28225911763453904
GAPB,42,66,0.17822055344064752,0.18062168924646466,0.25535651779633545
GAPB,42,67,0.1770365819790484,0.17960046012343334,0.22542380408312465
GAPB,42,68,0.1770365819790484,0.17960046012343334,0.2400814128105404
GAPB,42,69,0.17683315439388397,0.17952494680087855,0.2112173346683742
GAPB,42,70,0.17645204176075152,0.1788491769286762,0.28276609791473795
GAPB,42,71,0.1763132686990675,0.17819551055009636,0.24597779062563077
GAPB,42,72,0.17575968539439726,0.17740859737185394,0.23863492841660572
GAPB,42,73,0.17543690910508714,0.17646145588498335,0.25290185053623576
GAPB,42,74,0.17435867315907677,0.17632218918182588,0.1872602058499372
GAPB,42,75,0.17169370100223688,0.17614883656304375,0.19617788007165224
GAPB,42,76,0.17169370100223688,0.1758708137163836,0.21170260397045676
GAPB,42,77,0.16679387478875068,0.174558357822016,0.24263633242126087
GAPB,42,78,0.14896294077865738,0.17435867315907677,0.2738024668503678
GAPB,42,79,0.14896294077865738,0.17435297067041944,0.25785282334331994
GAPB,42,80,0.1488150931575359,0.1738513130239442,0.3186883827507084
GAPB,43,0,0.45506683472305715,8.299048350142755,7.5332402877318305
GAPB,43,1,0.4177558881522913,5.210350271280387,4.900001801703482
GAPB,43,2,0.4177558881522913,2.6930624993968246,3.3532043370089606
GAPB,43,3,0.324759491593309,1.5859983099925623,2.063319028498413
GAPB,43,4,0.29253352852399356,0.9747356446106752,1.1535324423577946
GAPB,43,5,0.23529238755669377,0.6641656872584436,0.9068789252803435
GAPB,43,6,0.23529238755669377,0.40322299635023595,0.5705441141618297
GAPB,43,7,0.23529238755669377,0.3250670081692319,0.4201725346255123
GAPB,43,8,0.2346172298650023,0.3068889274642394,0.381459765231106
GAPB,43,9,0.23414469792019896,0.30251969068971607,0.3797223711315199
GAPB,43,10,0.22478313940462766,0.2703658889424595,0.3273059073715394
GAPB,43,11,0.22478313940462766,0.24111924464267565,0.30377701312566185
GAPB,43,12,0.2243670143844119,0.2352917922733448,0.26191449350771373
GAPB,43,13,0.22411604848924074,0.2346172298650023,0.25981230222109475
GAPB,43,14,0.22411604848924074,0.23389789822800872,0.25920857067179165
GAPB,43,15,0.22411604848924074,0.2317460773676771,0.2576581144821658
GAPB,43,16,0.2238575122278492,0.23172771061174557,0.28170853112318905
GAPB,43,17,0.22026847481330022,0.2314477971053587,0.26276787831349957
GAPB,43,18,0.22026847481330022,0.22478662689546722,0.25784166304997047
GAPB,43,19,0.22026847481330022,0.2243319428530176,0.2506257623347626
GAPB,43,20,0.21985786071703,0.22411604848924074,0.26829424901683563
GAPB,43,21,0.21985786071703,0.22377969292528174,0.24307666056365498
GAPB,43,22,0.2196806427806934,0.22283913689697488,0.23698731769484307
GAPB,43,23,0.21791710470528916,0.22189285263723982,0.24752801523457954
GAPB,43,24,0.21791710470528916,0.2216703410913141,0.3012357450671037
GAPB,43,25,0.2178985405829661,0.2212097855542982,0.24946671817140625
GAPB,43,26,0.21760243718810873,0.22049471977581656,0.2687660226580723
GAPB,43,27,0.21760243718810873,0.21856275961110808,0.25791968828289574
GAPB,43,28,0.21760243718810873,0.21791710470528916,0.2657480820220061
GAPB,43,29,0.21731725765468674,0.21791710470528916,0.2532245005618818
GAPB,43,30,0.21716073693898347,0.2178985405829661,0.22453149075848974
GAPB,43,31,0.216908427851654,0.21768169303207857,0.2683847202996506
GAPB,43,32,0.21684344837090555,0.21761683747991648,0.2580204805709092
GAPB,43,33,0.2162108278075454,0.21760243718810873,0.24735513065352852
GAPB,43,34,0.21574002437449685,0.21760067770211983,0.25368060240543544
GAPB,43,35,0.21553829323912727,0.21739212557686016,0.26481890827206866
GAPB,43,36,0.215474507298398,0.21716073693898347,0.22711630878136965
GAPB,43,37,0.215474507298398,0.216908427851654,0.23501101286697598
GAPB,43,38,0.215474507298398,0.21631289023917838,0.237081323536787
GAPB,43,39,0.21546719864317315,0.21553829323912727,0.24140663932648682
GAPB,43,40,0.21542818769248306,0.215474507298398,0.2559752088942628
GAPB,43,41,0.21528262866903092,0.215474507298398,0.22826871082395706
GAPB,43,42,0.21520053461045868,0.21546719864317315,0.2418124270243733
GAPB,43,43,0.21519561450272073,0.215466881063436,0.23257955827685386
GAPB,43,44,0.21513309983234497,0.21540312498971026,0.2931575031164335
GAPB,43,45,0.21497036781200105,0.21526502694749508,0.23658733564874165
GAPB,43,46,0.21486760548055503,0.2152202298497933,0.22825175847069837
GAPB,43,47,0.21483323890901895,0.21505170360855727,0.26769080617357593
GAPB,43,48,0.21470002407965863,0.2150023886578338,0.2746569925209533
GAPB,43,49,0.21470002407965863,0.21494244070610793,0.24960460002702678
GAPB,43,50,0.21470002407965863,0.21490121129901185,0.24749100183883999
GAPB,43,51,0.2143652559561351,0.21485143132882173,0.22399209681761534
GAPB,43,52,0.2143652559561351,0.21483120985825133,0.24773749144782947
GAPB,43,53,0.2143652559561351,0.21471722515939842,0.2379244176425015
GAPB,43,54,0.21436238476412833,0.21469078290523158,0.2827317444431992
GAPB,43,55,0.21435512056420894,0.2144610467078154,0.22918745406233929
GAPB,43,56,0.21435512056420894,0.21438596355104625,0.25304678698369565
GAPB,43,57,0.21435512056420894,0.21437287536768507,0.2410719707155674
GAPB,43,58,0.21435512056420894,0.2143651513641091,0.23863812534444825
GAPB,43,59,0.20893375810813025,0.21436238476412833,0.2616573245904008
GAPB,43,60,0.20893269345136925,0.21435804431857744,0.2571732296326952
GAPB,43,61,0.208866983276294,0.21435512056420894,0.24460990022148713
GAPB,43,62,0.20883702517156819,0.21435512056420894,0.27690596273220375
GAPB,43,63,0.2088307768439938,0.21435349712289103,0.2426306700592022
GAPB,43,64,0.20876887035020752,0.21434913730840643,0.27104833897701097
GAPB,43,65,0.20869928036521432,0.20913099258999346,0.2415735827215286
GAPB,43,66,0.20867826670864914,0.20891436049456408,0.24286497490810582
GAPB,43,67,0.20865158705665202,0.20889483974246212,0.2757299803413188
GAPB,43,68,0.20862403162189572,0.2087915397557963,0.2266273578510571
GAPB,43,69,0.20859332188292068,0.20873843627228508,0.27707548149890326
GAPB,43,70,0.20564686965322937,0.20866677660227007,0.23497267294236956
GAPB,43,71,0.205553765338392,0.20865158705665202,0.22636941391022983
GAPB,43,72,0.205553765338392,0.20865122353610382,0.23455801516808947
GAPB,43,73,0.20538967935953703,0.20859332188292068,0.2365475994070067
GAPB,43,74,0.20538967935953703,0.2085931877834773,0.23095619633256728
GAPB,43,75,0.20519381185965363,0.2085931877834773,0.25268421812256164
GAPB,43,76,0.20394733106778187,0.20853472457843325,0.23442630305892787
GAPB,43,77,0.20394733106778187,0.20789014207564432,0.2282226104438175
GAPB,43,78,0.20391747074887592,0.20538997528248099,0.24496178354512613
GAPB,43,79,0.2039174656234164,0.20531481795028728,0.2397695124947474
GAPB,43,80,0.2039174656234164,0.2040728257919961,0.2626989654276134
GAPB,44,0,1.4922220435373688,7.4959612697443045,7.347102576411406
GAPB,44,1,0.7710112565519504,4.84505644555739,4.65247812159958
GAPB,44,2,0.630034120987101,2.4680472402604243,3.0334646813361017
GAPB,44,3,0.630034120987101,1.4678943650914436,1.8264365597069387
GAPB,44,4,0.39235709661823515,1.3370404455594243,1.7326361278291322
GAPB,44,5,0.39235709661823515,1.1788499860169641,1.3680769991429451
GAPB,44,6,0.29121624841840943,1.0215449402311145,1.2218034935932176
GAPB,44,7,0.29121624841840943,0.7341926935065863,0.8980722887094135
GAPB,44,8,0.29121624841840943,0.6822351492240356,0.8044444304879194
GAPB,44,9,0.291149830477284,0.4777169811352417,0.5705311709166615
GAPB,44,10,0.28714924355048105,0.3940014234407305,0.4455155388143256
GAPB,44,11,0.28714924355048105,0.3816117907871438,0.3825140574411664
GAPB,44,12,0.28714924355048105,0.29853321843738556,0.3529728632002053
GAPB,44,13,0.2870798242265838,0.29121624841840943,0.3137932018333089
GAPB,44,14,0.28199940681902375,0.29121624841840943,0.2915183816389843
GAPB,44,15,0.28199940681902375,0.28716676338872404,0.3274450126280968
GAPB,44,16,0.2816512363675874,0.2870798242265838,0.31808879900825837
GAPB,44,17,0.27924113861449457,0.28610464058519164,0.30705197071343626
GAPB,44,18,0.2759362359867998,0.2827041961015181,0.30301523970139954
GAPB,44,19,0.27585608119048083,0.28247150774904045,0.30494760354603495
GAPB,44,20,0.2756158534894843,0.2822710005296334,0.3047220611228977
GAPB,44,21,0.2714091794033754,0.2824313721915197,0.32634429985339447
GAPB,44,22,0.2714091794033754,0.28139940667544916,0.30138595498787873
GAPB,44,23,0.2710253414517143,0.275935941911407,0.28859204485930934
GAPB,44,24,0.2618870886115654,0.27292773105963025,0.30461521893678817
GAPB,44,25,0.2618870886115654,0.2717477088875593,0.29932640144735123
GAPB,44,26,0.2618558560268883,0.27115514593484735,0.2861411517474566
GAPB,44,27,0.2602191685231139,0.26615881164422545,0.27172995744052003
GAPB,44,28,0.2599612193819257,0.2619476238435782,0.27618154200011824
GAPB,44,29,0.25818554274406197,0.26186399950253997,0.28258496623581225
GAPB,44,30,0.2509692431805903,0.2603095072193619,0.264385491852737
GAPB,44,31,0.2509692431805903,0.2601924465112672,0.28157349479931676
GAPB,44,32,0.25003568931590087,0.2600094298875378,0.2870334706632469
GAPB,44,33,0.25003568931590087,0.25994037681931886,0.28928612753576155
GAPB,44,34,0.2485919612031598,0.2583280870742809,0.2628078260943263
GAPB,44,35,0.2485919612031598,0.2578617337686739,0.29515992055683005
GAPB,44,36,0.24803275842803404,0.25233736094895187,0.2698498326639394
GAPB,44,37,0.24803275842803404,0.2501779784304485,0.2639286777365648
GAPB,44,38,0.2479511727111139,0.2499805472201672,0.2922958017317361
GAPB,44,39,0.2479511727111139,0.24903794348806485,0.2709852123807359
GAPB,44,40,0.24751136925629835,0.24857784347048903,0.27764734738067975
GAPB,44,41,0.24700816614967902,0.24844603472034732,0.2792639802684558
GAPB,44,42,0.24685612335511545,0.2482707945429556,0.2596315467928464
GAPB,44,43,0.24673546619013945,0.24793382457420696,0.26706102115747815
GAPB,44,44,0.24658015199674324,0.24748598522837661,0.2996969365043989
GAPB,44,45,0.24658015199674324,0.24695335869337523,0.2705304821373714
GAPB,44,46,0.2463068252295571,0.24677664838622623,0.2524707428471723
GAPB,44,47,0.24625235233893517,0.2466349291554307,0.2639122676222864
GAPB,44,48,0.2462512367311625,0.24659186172395706,0.26182752464532466
GAPB,44,49,0.24621738508604155,0.24650792275585362,0.283616298774578
GAPB,44,50,0.24620969113462476,0.2463068252295571,0.2504256296309903
GAPB,44,51,0.24620969113462476,0.24625235233893517,0.258440035080893
GAPB,44,52,0.24537075940043923,0.2462198653939995,0.29755437300143917
GAPB,44,53,0.24531168016056834,0.2462162750614679,0.2541118595861878
GAPB,44,54,0.2453108073571782,0.24620969113462476,0.27635864807568067
GAPB,44,55,0.2453047821211292,0.24620969113462476,0.27004324986620004
GAPB,44,56,0.2451048691726733,0.24616518565343593,0.2704923637418762
GAPB,44,57,0.24510380489086003,0.24531168016056834,0.27276329081758777
GAPB,44,58,0.24496522570720994,0.2453108073571782,0.27534892182437093
GAPB,44,59,0.24496522570720994,0.2453047821211292,0.26145554668515314
GAPB,44,60,0.2449463495106797,0.24530134287801753,0.29674945380271445
GAPB,44,61,0.24494630702106499,0.2451048691726733,0.2562374848086709
GAPB,44,62,0.24492530898835974,0.24510380489086003,0.2669644817622654
GAPB,44,63,0.24492530898835974,0.24510157094153606,0.2729736092440656
GAPB,44,64,0.24465818885994417,0.24509370103843803,0.26696190962754923
GAPB,44,65,0.24463950139801346,0.2449463495106797,0.2595720472132068
GAPB,44,66,0.24463950139801346,0.24494281413557395,0.2816353187907714
GAPB,44,67,0.24463922336638752,0.24492530898835974,0.25074137322549056
GAPB,44,68,0.244614403487555,0.2449007802794604,0.2627031296888043
GAPB,44,69,0.244474158958957,0.2446399266072047,0.24612198773468033
GAPB,44,70,0.2444693469501383,0.24463946685078264,0.2611087672690392
GAPB,44,71,0.2444693469501383,0.24463925791291363,0.2911356856304732
GAPB,44,72,0.24444294847827536,0.24447409417482505,0.24936233854366524
GAPB,44,73,0.24444294847827536,0.244469702862542,0.29159795162378677
GAPB,44,74,0.24429173045415323,0.2444693469501383,0.2847436076820437
GAPB,44,75,0.24429173045415323,0.24446601961205267,0.2597789747475826
GAPB,44,76,0.2442735604135068,0.24444294847827536,0.25817250851584517
GAPB,44,77,0.2442279561459703,0.24444294847827536,0.27185125278040206
GAPB,44,78,0.244226872897584,0.24429173045415323,0.2562008206765948
GAPB,44,79,0.244226872897584,0.2442735604135068,0.273805122572638
GAPB,44,80,0.24166889336078748,0.24427348171866264,0.2508179114900759
GAPB,45,0,1.0254097297099802,7.8341510749175125,7.412244388792378
GAPB,45,1,0.7979127350783597,4.9105516501676,5.164583032967661
GAPB,45,2,0.6635993826066612,2.8775143528825327,3.304262673255743
GAPB,45,3,0.622020823394866,1.6334423182890934,2.176928561995799
GAPB,45,4,0.5196934527641655,1.4820043284844742,1.768692116399996
GAPB,45,5,0.44876114038642656,1.2783815648603367,1.4426311088341746
GAPB,45,6,0.35132205587257725,0.971741798980551,1.328245690412059
GAPB,45,7,0.35132205587257725,0.9685241298917622,1.2992172898334153
GAPB,45,8,0.3187550126911029,0.7339666141707006,0.9441811383874966
GAPB,45,9,0.30419295832742693,0.6521100773301207,0.8995180581889021
GAPB,45,10,0.28541257005014947,0.435531182495707,0.58904754401013
GAPB,45,11,0.28541257005014947,0.3653684781906623,0.4841602543193122
GAPB,45,12,0.28541257005014947,0.3471381355631016,0.4037624554558177
GAPB,45,13,0.28541257005014947,0.33994229333131093,0.4397247934505464
GAPB,45,14,0.2721703952087252,0.3314694414128674,0.43660100210238534
GAPB,45,15,0.2721703952087252,0.31239513108925143,0.4052539407180864
GAPB,45,16,0.2721703952087252,0.3026915928309566,0.3747608654059587
GAPB,45,17,0.2721703952087252,0.30033683525684846,0.364727599885512
GAPB,45,18,0.2721703952087252,0.3005970027098964,0.4093887241103573
GAPB,45,19,0.2721703952087252,0.3044530403916449,0.5167948685787089
GAPB,45,20,0.2718859498508065,0.30075632056465684,0.44267212698014285
GAPB,45,21,0.2710507023740866,0.29414990594636153,0.3470593181124755
GAPB,45,22,0.2627243885345799,0.30066917993818126,0.42069145180524786
GAPB,45,23,0.2627243885345799,0.2933204167495844,0.3873686572874347
GAPB,45,24,0.2627243885345799,0.28283275681457265,0.37035857588504734
GAPB,45,25,0.2607545159904586,0.27214966948202474,0.2965388864776231
GAPB,45,26,0.2600736800785907,0.27002422821021893,0.2890903095374528
GAPB,45,27,0.2600736800785907,0.2627243885345799,0.2958043847189323
GAPB,45,28,0.2600736800785907,0.26263954963162256,0.2987183917097458
GAPB,45,29,0.2596506797361708,0.2613790921947747,0.29049832728902286
GAPB,45,30,0.2596506797361708,0.260943234784679,0.2892852145623234
GAPB,45,31,0.2595013604873741,0.2600736800785907,0.2978011413763919
GAPB,45,32,0.2595013604873741,0.25998215534633795,0.274929066059303
GAPB,45,33,0.2595013604873741,0.2596506797361708,0.27967141385759636
GAPB,45,34,0.2591898261974742,0.25963366650392555,0.2753031339668718
GAPB,45,35,0.25917696343756036,0.2595013604873741,0.28383678304786686
GAPB,45,36,0.2591001003027255,0.2594894314618102,0.26370418442583454
GAPB,45,37,0.2591001003027255,0.2592833141519042,0.280997905883189
GAPB,45,38,0.2589684848967538,0.2592003908928645,0.27006613586812694
GAPB,45,39,0.2589684848967538,0.2591528304384347,0.2678179168143798
GAPB,45,40,0.2588403808735259,0.2591001003027255,0.3142528830380041
GAPB,45,41,0.258632763229839,0.25901273964575633,0.29837384788494953
GAPB,45,42,0.258632763229839,0.2589684848967538,0.2787142428868549
GAPB,45,43,0.25858954702668496,0.2588403808735259,0.3113680976192778
GAPB,45,44,0.2585495625829787,0.25882272934862843,0.30087387873600036
GAPB,45,45,0.2585495625829787,0.25881595450495665,0.3028355571221859
GAPB,45,46,0.2585188743685075,0.2586310556999435,0.28214216301190914
GAPB,45,47,0.2585186616572042,0.25858570507322515,0.27808864664370964
GAPB,45,48,0.2584803098297762,0.2585745645937078,0.27484470064967065
GAPB,45,49,0.2584416078492393,0.258529913953104,0.28644609376756036
GAPB,45,50,0.25842299198664476,0.25851821137514447,0.2897619916027041
GAPB,45,51,0.25840937513620693,0.2584798865174079,0.26787216978542655
GAPB,45,52,0.25840937513620693,0.25846806749532925,0.2850824338321147
GAPB,45,53,0.25840937513620693,0.2584456322081227,0.28449069542661937
GAPB,45,54,0.25840937513620693,0.25842419737451094,0.2723484947763277
GAPB,45,55,0.2582860348960369,0.25841333194507304,0.2869945199027496
GAPB,45,56,0.2582860348960369,0.2584096594215584,0.2948517520611708
GAPB,45,57,0.25819210276561294,0.25840954532244625,0.26403309397085567
GAPB,45,58,0.25819210276561294,0.2584093498691832,0.27603526265279543
